time,imgId,pzebra,pizeb,pSpeed,pNb,A,B,C,D,E,notOnSidewalk,total
1,Faure-Convention,1,21,1,0,0,0,0,0,5,5,18
2,Faure-Convention,1,21,1,0,0,0,0,0,4,4,18
3,Faure-Convention,1,21,1,0,0,0,0,0,3,3,18
4,Faure-Convention,1,21,1,0,0,0,0,0,3,3,18
5,Faure-Convention,1,21,1,0,0,0,0,0,3,3,18
6,Faure-Convention,1,21,1,0,0,0,0,0,3,3,18
7,Faure-Convention,1,21,1,0,0,0,0,0,3,3,18
8,Faure-Convention,1,21,1,0,0,0,0,0,2,2,18
9,Faure-Convention,1,21,1,0,0,0,0,0,2,2,18
10,Faure-Convention,1,21,1,0,0,0,0,0,2,2,18
11,Faure-Convention,1,21,1,0,0,0,0,0,2,2,18
12,Faure-Convention,1,21,1,0,0,0,0,0,2,2,18
13,Faure-Convention,1,21,1,0,0,0,0,0,1,1,18
14,Faure-Convention,1,21,1,0,0,0,0,0,1,1,18
15,Faure-Convention,1,21,1,0,0,0,0,0,1,1,18
16,Faure-Convention,1,21,1,0,0,0,0,0,1,1,18
17,Faure-Convention,1,21,1,0,0,0,0,0,0,0,18
18,Faure-Convention,1,21,1,0,0,0,0,0,0,0,18
19,Faure-Convention,1,21,1,0,0,0,0,0,0,0,18
20,Faure-Convention,1,21,1,0,0,0,0,0,0,0,18
21,Faure-Convention,1,21,1,0,0,0,0,0,1,1,19
22,Faure-Convention,1,21,1,0,0,0,0,0,0,0,19
23,Faure-Convention,1,21,1,0,0,0,0,0,0,0,19
24,Faure-Convention,1,21,1,0,0,0,0,0,0,0,19
25,Faure-Convention,1,21,1,0,0,0,0,0,0,0,19
26,Faure-Convention,1,21,1,0,0,0,0,0,0,0,19
27,Faure-Convention,1,21,1,0,0,0,0,0,0,0,19
28,Faure-Convention,1,21,1,0,0,0,0,0,0,0,19
29,Faure-Convention,1,21,1,0,0,0,0,0,0,0,19
30,Faure-Convention,1,21,1,0,0,0,0,0,0,0,19
31,Faure-Convention,1,21,1,0,0,0,0,0,0,0,19
32,Faure-Convention,1,21,1,0,0,0,0,0,0,0,19
33,Faure-Convention,1,21,1,0,0,0,0,0,0,0,19
34,Faure-Convention,1,21,1,0,0,0,0,0,0,0,19
35,Faure-Convention,1,21,1,0,0,0,0,0,0,0,19
36,Faure-Convention,1,21,1,0,0,0,0,0,0,0,19
37,Faure-Convention,1,21,1,0,0,0,0,0,0,0,19
38,Faure-Convention,1,21,1,0,0,0,0,0,0,0,19
39,Faure-Convention,1,21,1,0,0,0,0,0,0,0,19
40,Faure-Convention,1,21,1,0,0,0,0,0,0,0,19
41,Faure-Convention,1,21,1,0,0,0,0,0,0,0,19
42,Faure-Convention,1,21,1,0,0,0,0,0,1,1,20
43,Faure-Convention,1,21,1,0,0,0,0,0,1,1,20
44,Faure-Convention,1,21,1,0,0,0,0,0,0,0,20
45,Faure-Convention,1,21,1,0,0,0,0,0,0,0,20
46,Faure-Convention,1,21,1,0,0,0,0,0,0,0,20
47,Faure-Convention,1,21,1,0,0,0,0,0,0,0,20
48,Faure-Convention,1,21,1,0,0,0,0,0,0,0,20
49,Faure-Convention,1,21,1,0,0,0,0,0,0,0,20
50,Faure-Convention,1,21,1,0,0,0,0,0,0,0,20
51,Faure-Convention,1,21,1,0,0,0,0,0,0,0,20
52,Faure-Convention,1,21,1,0,0,0,0,0,0,0,20
53,Faure-Convention,1,21,1,0,0,0,0,0,0,0,20
54,Faure-Convention,1,21,1,0,0,0,0,0,0,0,20
55,Faure-Convention,1,21,1,0,0,0,0,0,0,0,20
56,Faure-Convention,1,21,1,0,0,0,0,0,0,0,20
57,Faure-Convention,1,21,1,0,0,0,0,0,0,0,20
58,Faure-Convention,1,21,1,0,0,0,0,0,0,0,20
59,Faure-Convention,1,21,1,0,0,0,0,0,0,0,20
60,Faure-Convention,1,21,1,0,0,0,0,0,0,0,20
61,Faure-Convention,1,21,1,0,0,0,0,0,0,0,20
62,Faure-Convention,1,21,1,0,0,0,0,0,0,0,20
63,Faure-Convention,1,21,1,0,0,0,0,0,1,1,21
64,Faure-Convention,1,21,1,0,0,0,0,0,0,0,21
65,Faure-Convention,1,21,1,0,0,0,0,0,0,0,21
66,Faure-Convention,1,21,1,0,0,0,0,0,0,0,21
67,Faure-Convention,1,21,1,0,0,0,0,0,0,0,21
68,Faure-Convention,1,21,1,0,0,0,0,0,0,0,21
69,Faure-Convention,1,21,1,0,0,0,0,0,0,0,21
70,Faure-Convention,1,21,1,0,0,0,0,0,0,0,21
71,Faure-Convention,1,21,1,0,0,0,0,0,0,0,21
72,Faure-Convention,1,21,1,0,0,0,0,0,0,0,21
73,Faure-Convention,1,21,1,0,0,0,0,0,0,0,21
74,Faure-Convention,1,21,1,0,0,0,0,0,0,0,21
75,Faure-Convention,1,21,1,0,0,0,0,0,0,0,21
76,Faure-Convention,1,21,1,0,0,0,0,0,0,0,21
77,Faure-Convention,1,21,1,0,0,0,0,0,0,0,21
78,Faure-Convention,1,21,1,0,0,0,0,0,0,0,21
79,Faure-Convention,1,21,1,0,0,0,0,0,0,0,21
80,Faure-Convention,1,21,1,0,0,0,0,0,0,0,21
81,Faure-Convention,1,21,1,0,0,0,0,0,0,0,21
82,Faure-Convention,1,21,1,0,0,0,0,0,0,0,21
83,Faure-Convention,1,21,1,0,0,0,0,0,0,0,21
84,Faure-Convention,1,21,1,0,0,0,0,0,1,1,22
85,Faure-Convention,1,21,1,0,0,0,0,0,1,1,22
86,Faure-Convention,1,21,1,0,0,0,0,0,1,1,22
87,Faure-Convention,1,21,1,0,0,0,0,0,1,1,22
88,Faure-Convention,1,21,1,0,0,0,0,0,1,1,22
89,Faure-Convention,1,21,1,0,0,0,0,0,1,1,22
90,Faure-Convention,1,21,1,0,0,0,0,0,1,1,22
91,Faure-Convention,1,21,1,0,0,0,0,0,1,1,22
92,Faure-Convention,1,21,1,0,0,0,0,0,1,1,22
93,Faure-Convention,1,21,1,0,0,0,0,0,1,1,22
94,Faure-Convention,1,21,1,0,0,0,0,0,1,1,22
